name,refcount
slashem-sdl,1
slashem-x11,1
slashtime,1
slay,1
slbackup,1
slbackup-php,1
smarty3,3
slang-cfitsio,1
slang-curl,1
libsleef-dev,1
sleepd,1
sleepenh,1
libslepc-complex-dev,1
libslepc3.18-dev-examples,1
libslepc64-complex-dev,1
libslepc64-complex3.18-dev,2
libslepc64-complex3.18,5
libslepc64-real-dev,2
slepc3.18-doc,1
slepc64-dev,1
python-slepc4py-doc,1
python3-slepc4py-64-complex,1
python3-slepc4py-64-complex3.18,2
libtsk-dev,1
slang-expat,1
slang-gdbm,1
slang-gsl,1
slic3r,1
prusa-slicer,2
slic3r-prusa,1
libjs-slick,1
libslicot-dev,1
libslicot-doc,1
libslicot-pic,1
slim,1
libjs-slimbox,1
cl-swank,1
slime,1
slimevolley,1
slimevolley-data,2
slimit,1
slinkwatch,1
slirp,1
slirp4netns,1
python-slixmpp-doc,1
python3-slixmpp-lib,1
sloccount,1
postgresql-15-slony1-2,1
slony1-2-bin,1
slony1-2-doc,1
libslopy-dev,1
slowhttptest,1
slang-pvm,1
slrn,2
slrnpull,1
slrnface,1
slang-sqlite,1
slt,1
sludge-compiler,1
sludge-devkit,1
sludge-engine,2
sludge-doc,1
sluice,1
slurm,1
libpam-slurm,1
libpam-slurm-adopt,1
libpmi0,2
slurm-wlm-basic-plugins,30
libpmi0-dev,1
libpmi2-0,2
libpmi2-0-dev,1
libslurm-dev,1
libslurm-perl,2
libslurmdb-perl,2
slurm-client,6
slurm-client-emulator,1
slurm-wlm,1
slurmd,3
slurmctld,3
slurm-wlm-basic-plugins-dev,11
slurm-wlm-doc,1
slurm-wlm-elasticsearch-plugin,4
slurm-wlm-elasticsearch-plugin-dev,2
slurm-wlm-emulator,1
slurm-wlm-hdf5-plugin,4
slurm-wlm-hdf5-plugin-dev,2
slurm-wlm-influxdb-plugin,4
slurm-wlm-influxdb-plugin-dev,2
slurm-wlm-ipmi-plugins,4
slurm-wlm-ipmi-plugins-dev,2
slurm-wlm-jwt-plugin,5
slurm-wlm-jwt-plugin-dev,2
slurm-wlm-mysql-plugin,2
slurm-wlm-mysql-plugin-dev,3
slurm-wlm-plugins,1
slurm-wlm-rrd-plugin,4
slurm-wlm-rsmi-plugin,4
slurm-wlm-plugins-dev,1
slurm-wlm-rrd-plugin-dev,2
slurm-wlm-rsmi-plugin-dev,2
slurm-wlm-torque,1
slurmdbd,1
slurmrestd,1
sview,1
slurp,3
slang-wildcard,1
slang-xfig,1
sma,1
smalt-examples,1
elpa-smart-mode-line,2
elpa-smart-mode-line-powerline-theme,1
smart-notifier,1
smartdns,1
python3-smartleia,2
smartleia,1
vsmartcard-vpcd,2
smartlist,1
tsmarty2c,1
smarty-lexer,1
smarty-validate,1
node-smash,1
smb2www,1
smb4k,1
smbldap-tools,1
smbnetfs,1
python3-smbus2-doc,1
smcroute,1
smem,1
smemcap,1
smemstat,1
smenu,1
elpa-smex,1
libsmiles-scripts-java,2
libsmiles-scripts-perl,2
smiles-scripts,1
elpa-sml-mode,2
sml-mode,1
libckit-smlnj,2
smlnj,12
smlnj-runtime,16
libcml-smlnj,3
libsmlnj-smlnj,5
libcmlutil-smlnj,2
libexene-smlnj,1
libmlnlffi-smlnj,1
libmlrisctools-smlnj,2
libpgraphutil-smlnj,1
ml-burg,1
ml-lex,2
ml-lpt,1
ml-nlffigen,1
ml-yacc,1
nowhere,1
smlnj-doc,1
smokeping,1
smp-utils,1
smpeg-plaympeg,1
smplayer,4
smplayer-l10n,1
smplayer-themes,1
smpq,1
libstorm9,3
smrtanalysis,1
smrtanalysis-dev,1
sms4you,3
sms4you-xmpp,3
sms4you-doc,1
sms4you-email,1
smstools,1
smtpping,1
smtube,1
sn,1
libsnacc-dev,1
libsnacc0c2,4
snacc,2
snacc-doc,1
libsnack-alsa,1
libsnack-oss,6
python3-tksnack,1
tcl-snack,5
tcl-snack-dev,1
tcl-snack-doc,1
snake4,1
snakemake-doc,1
libyaml-snake-java-doc,1
snap,1
snap-aligner,1
snapclient,1
snapserver,1
golang-github-snapcore-snapd-dev,1
snap-confine,1
ubuntu-core-launcher,1
gir1.2-snapd-2,2
libsnapd-glib-dev,1
libsnapd-qt-dev,1
qml-module-snapd,1
snapd-glib-tests,1
libpam-snapper,1
libsnapper-dev,1
snapper-gui,1
snapraid,1
snarf,1
python3-sncosmo,1
snd,1
snd-common,7
snd-gui-jack,3
snd-doc,1
snd-gtk-jack,1
snd-gtk-pulse,1
snd-gui-pulse,2
snd-nox,1
sndio-tools,1
sndiod,1
libsndobj-dev,1
snek,2
snek-bin,1
sng,1
snibbetracker,1
sniffit,1
sniffles,1
python-snimpy-doc,1
python3-snimpy,2
snimpy,1
sniproxy,1
snmpsim,1
snmptrapfmt,1
snmptt,1
snoopy,1
snooze,1
libstemmer-dev,1
libstemmer-tools,1
snowball-data,1
golang-snowflake-dev,1
snowflake-client,1
snowflake-proxy,1
libsnp-sites1,3
libsnp-sites1-dev,1
snp-sites,1
libsnpeff-java,4
libsnpeff-java-doc,1
snpeff,1
libsnpsift-java,2
libsnpsift-java-doc,1
snpsift,1
sntop,1
so-synth-lv2,1
soapaligner,1
soapdenovo,1
soapdenovo2,1
soapsnp,1
soapysdr-module-airspy,1
soapysdr0.8-module-airspy,4
soapysdr-module-audio,1
soapysdr0.8-module-audio,4
soapysdr-module-bladerf,1
soapysdr0.8-module-bladerf,4
soapysdr-module-hackrf,1
soapysdr0.8-module-hackrf,4
soapyosmo-common0.8,9
soapysdr-module-mirisdr,1
soapysdr0.8-module-mirisdr,4
soapysdr-module-osmosdr,1
soapysdr0.8-module-osmosdr,4
soapysdr-module-rfspace,1
soapysdr0.8-module-rfspace,4
soapysdr-module-redpitaya,1
soapysdr0.8-module-redpitaya,4
soapyremote-server,1
soapysdr-module-remote,1
soapysdr0.8-module-remote,4
soapysdr-module-rtlsdr,1
soapysdr0.8-module-rtlsdr,4
libsoapysdr-dev,1
libsoapysdr-doc,1
soapysdr-module-all,1
soapysdr0.8-module-all,2
soapysdr0.8-module-uhd,4
soapysdr-tools,1
soapysdr-module-uhd,1
uhd-soapysdr,1
libsoci-dev,1
libsoci-firebird4.0,2
libsoci-mysql4.0,2
libsoci-odbc4.0,2
libsoci-postgresql4.0,2
libsocket++-dev,1
libsocket-wrapper,1
socklog,2
socklog-run,1
sockperf,1
python3-socksio,1
sockstat,1
socnetv,1
libsofia-sip-ua-dev,2
libsofia-sip-ua-glib-dev,1
sofia-sip-bin,1
sofia-sip-doc,1
aspell-ca,1
icatalan,1
softether-common,5
softether-vpnbridge,1
softether-vpncmd,4
softether-vpnclient,1
softether-vpnserver,1
softflowd,1
libsofthsm2,4
softhsm2-common,6
libsofthsm2-dev,1
softhsm,1
softhsm2,2
softhsm-common,1
sogo,2
libsope1,5
sogo-common,3
sogo-activesync,1
libwbxml2-1,18
solaar,2
solaar-gnome3,1
elpa-solarized-theme,1
solarpowerlog,1
solarwolf,1
solfege,2
solfege-doc,1
solfege-oss,1
libkf5solid-bin,1
libkf5solid-doc,1
solid-pop3d,1
libsollya-dev,1
libsollya8,3
sollya,1
sollya-doc,1
solo-python,1
solo1-cli,2
libslvs1,2
libslvs1-dev,1
solvespace,1
unifont,2
psf-unifont,3
libsombok-dev,1
sonata,1
songwrite,1
libsonic-dev,1
libsonic-java,1
sonic,1
sonic-pi,1
sonic-pi-server,2
sc3-plugins-server,5
supercollider-server,7
libscsynth1,14
sonic-pi-samples,3
sonic-pi-server-doc,1
sonic-visualiser,1
libsonivox-dev,1
libkf5sonnet-doc,1
sonnet-plugins,1
sooperlooper,1
libsop-java-java-doc,1
libsop-java-picocli-java-doc,1
libsope-dev,1
sope-bin,1
libsopt-dev,1
libsopt3.0,2
sopwith,1
libsoqt520-dev,1
libsord-doc,1
sordi,1
python-sorl-thumbnail-doc,1
python3-sorl-thumbnail,1
libjs-sortable,1
python-sortedcollections-doc,1
python-sortedcontainers-doc,1
sortmail,1
sortmerna,1
sound-icons,1
sound-juicer,1
soundconverter,1
soundgrain,1
soundkonverter,1
soundmodem,1
soundscaperenderer,1
soundscaperenderer-common,3
soundscaperenderer-nox,1
soundstretch,1
sextractor,1
source-extractor,2
libsource-highlight-dev,1
libsox-dev,1
libsox-fmt-all,2
libsox-fmt-ao,3
spacearyarya,1
spacebar,1
spaced,1
spacefm,1
spacefm-common,3
spacefm-gtk3,1
spacenavd,1
spacezero,1
spaln,1
spaln-data,2
spamass-milter,1
sa-compile,1
spamd,1
spamassassin-heatu,1
spamoracle,1
spampd,1
spamprobe,1
libspandsp-dev,1
libspandsp-doc,1
sparse,1
sparse-test-inspect,1
libsparsehash-dev,1
libsparskit-dev,1
libsparskit2.0,2
spass,1
libspatial4j-java,1
libspatial4j-0.4-java,1
spatialite-gui,1
libvirtualpg0,3
spatialite-bin,1
speakup-doc,1
speakup-tools,1
python3-specreduce,1
python3-specutils,2
python3-synphot,2
python3-specreduce-data,1
spectools,1
libspectra-dev,1
spectral,1
python3-spectral-cube,1
spectrwm,1
suckless-tools,2
cl-speech-dispatcher,1
libspeechd-dev,1
speech-dispatcher-cicero,1
speech-dispatcher-doc-cs,1
speech-dispatcher-espeak,1
speech-dispatcher-espeak-ng,1
speech-dispatcher-festival,1
speech-dispatcher-flite,1
speech-tools,1
speech-tools-doc,1
speechd-el,1
speechd-el-doc-cs,1
speechd-up,1
speedcrunch,1
speedometer,1
speedtest-cli,1
speex-doc,1
spek,1
spell,1
spellutils,1
spew,1
postfix-policyd-spf-python,1
python3-spf-engine,3
pyspf-milter,1
libspfft-dev,1
libspfft1,2
libspglib-f08-1,2
libspglib-f08-dev,1
libsymspg-dev,1
ruby-getspg,1
libsphde-dev,1
libsphde1,3
libsphde-doc,1
sphde-utils,1
python3-sphere,1
python3-sphinx-a4doc,1
python3-sphinx-argparse,1
python3-sphinx-autoapi,1
python3-sphinx-autodoc-typehints,1
python3-sphinx-autorun,1
python3-sphinx-celery,1
python-sphinx-click-doc,1
python3-sphinx-click,1
python-sphinx-copybutton-doc,1
python-sphinx-gallery-doc,1
python3-sphinx-inline-tabs,1
sphinx-intl,1
python3-sphinx-markdown-tables,1
python-sphinx-multiversion-doc,1
python3-sphinx-multiversion,1
sphinx-multiversion,1
python3-sphinx-notfound-page,1
python-sphinx-panels-doc,1
python3-sphinx-panels,1
python3-sphinx-paramlinks,1
python3-sphinx-press-theme,1
python3-sphinx-prompt,1
python3-sphinx-qt-documentation,1
python3-sphinx-remove-toctrees,1
python3-sphinx-reredirects,1
python3-sphinx-rst-builder,1
python3-sphinx-rst-builder-doc,1
python3-sphinx-sitemap,1
python3-sphinx-tabs,1
python3-sphinx-tabs-doc,1
python3-sphinx-testing,1
libsphinxbase-doc,1
sphinxbase-utils,1
swig-sphinxbase,1
python3-sphinxcontrib.actdiag,1
python3-sphinxcontrib.applehelp,1
python3-sphinxcontrib-asyncio,1
python3-sphinxcontrib.autoprogram,1
python-sphinxcontrib.bibtex-doc,1
python3-sphinxcontrib.bibtex,1
python3-sphinxcontrib.devhelp,1
python3-sphinxcontrib.ditaa,1
python3-sphinxcontrib.doxylink,1
python3-sphinxcontrib.htmlhelp,1
python3-sphinxcontrib.httpdomain,2
python3-sphinxcontrib.jsmath,1
python3-sphinxcontrib-log-cabinet,1
python3-sphinxcontrib-mermaid,1
python3-sphinxcontrib.nwdiag,1
python3-sphinxcontrib-pecanwsme,1
python-sphinxcontrib.programoutput-doc,1
python3-sphinxcontrib.programoutput,1
python3-sphinxcontrib.qthelp,1
python3-sphinxcontrib.restbuilder,1
python3-sphinxcontrib.serializinghtml,2
python-sphinxcontrib.spelling-doc,1
python3-sphinxcontrib.spelling,1
python3-sphinxcontrib.svg2pdfconverter,1
python3-sphinxcontrib.trio,1
python3-sphinxcontrib.websupport,1
python3-sphinxext-opengraph,1
sphinxsearch,1
sphinxtrain,1
spi-tools,1
libspice-server-dev,1
libspice-protocol-dev,4
gir1.2-spiceclientglib-2.0,4
gir1.2-spiceclientgtk-3.0,2
libspice-client-glib-2.0-dev,2
libspice-client-gtk-3.0-dev,1
spice-client-gtk,1
spice-vdagent,1
spigot,1
spim,1
spin,1
spinner,1
spip,1
spiped,1
spirv-cross,1
libllvmspirvlib-14-dev,1
llvm-spirv-14,1
libllvmspirvlib-15-dev,1
llvm-spirv-15,1
splash,1
splat,1
splay,1
spline,1
splint,1
splint-data,2
splint-doc-html,1
splitpatch,1
splitvt,1
libspoa-dev,1
spoa,1
libspock-java,1
libspock-java-doc,1
libspooles-dev,1
spooles-doc,1
spotlighter,1
sprai,1
spread-phy,1
libspread-sheet-widget-dev,1
spring,2
spring-common,3
spring-javaai,1
springlobby,1
libsprng2,4
libsprng2-dev,1
libsprng2-doc,1
python3-sptag,1
sptag,1
libsptk-dev,1
sptk,1
libspullara-cli-parser-java,1
sputnik,1
lua5.1-coxpcall,1
lua5.1-wsapi,1
lua5.1-markdown,1
lua5.1-cosmo,1
lua5.1-md5,1
lua5.1-socket,1
spview,1
spyder,1
python3-spyder-unittest,1
libspymemcached-java,1
python3-spyne,1
sqitch,1
sql-ledger,1
python-sqlalchemy-doc,1
python3-sqlalchemy-ext,1
python3-sqlalchemy-i18n,1
python3-sqlalchemy-utc,1
sqlcipher,1
sqlfluff,1
sqlfluff-doc,1
sqlgrey,1
python3-sqlite-fts4,2
sqlite-utils,1
lemon,1
sqlite3-doc,1
sqlite3-tools,1
sqlite3-pcre,1
libsqlitecpp-dev,1
python3-sqlitedict,1
libsqlite3-mod-blobtoxy,1
libsqlite3-mod-csvtable,1
libsqlite3-mod-impexp,1
libsqlite3-mod-xpath,1
libsqlite3-mod-zipfile,1
libsqliteodbc,1
libsqljet-java,4
libsqljet-java-doc,1
sqlline,1
sqlmap,1
python3-sqlmodel,1
python-sqlobject-doc,1
python3-sqlobject,2
sqlobject-admin,1
python-sqlparse-doc,1
sqlformat,1
sqlreduce,1
sqlsmith,1
libsquashfs-dev,1
libsquashfuse-dev,1
squeekboard-devel,1
squeezelite,1
squeezelite-pa,1
squeezelite-pulseaudio,1
squid-cgi,1
squid-openssl,1
squid-purge,1
squidclient,1
squidguard,1
squidguard-doc,1
squidtaild,1
squidview,1
libsquizz,3
libsquizz-dev,1
squizz,1
sqwebmail-de,1
libncbi-ngs-dev,1
libngs-c++-dev,2
libngs-java-doc,1
python3-ngs,1
srain,1
src2tex,1
libsrecord-dev,1
libsrecord0,3
srecord,1
sredird,1
sreview-common,5
sreview-detect,1
sreview-encoder,1
sreview-master,1
sreview-web,1
libjs-vue,3
libsrf-dev,1
srf-doc,1
srg,1
srm-ifce-dev,1
srst2,1
libsrt-doc,1
libsrt-gnutls-dev,1
libsrt-openssl-dev,1
srt-tools,1
ssake,2
ssake-examples,1
sscg,1
libfuzzy-dev,1
ssed,1
ssft,1
ssh-agent-filter,1
ssh-askpass-fullscreen,1
ssh-contact,1
ssh-contact-client,2
ssh-contact-service,2
ssh-cron,1
ssh-import-id,1
ssh-tools,1
sshcommand,1
sshesame,1
sshguard,1
python3-sshpubkeys,1
sshuttle,1
ssl-cert-check,1
sslh,1
sslsniff,1
sslsplit,1
libssm-bin,1
libssm-dev,1
ssmping,1
ssmtp,1
ssocr,1
sspace,1
libcoq-mathcomp,1
libcoq-mathcomp-algebra,5
libcoq-mathcomp-fingroup,6
libcoq-mathcomp-ssreflect,7
libcoq-mathcomp-character,2
libcoq-mathcomp-field,3
libcoq-mathcomp-solvable,4
libipa-hbac-dev,1
libsss-certmap-dev,1
libsss-idmap-dev,1
libsss-nss-idmap-dev,1
libsss-simpleifp-dev,1
libsss-simpleifp0,2
sssd-dbus,3
python3-libsss-nss-idmap,1
sssd-idp,1
sssd-kcm,1
ssshtest,1
ssss,1
libsstp-api-0-dev,1
ssvnc,1
stunnel4,2
libst-dev,1
libst1,2
libapp-st-perl,2
st-console,1
stacer,1
stacks,1
staden,1
staden-common,2
staden-io-lib-utils,2
libstaden-read-dev,1
staden-io-lib-examples,1
stalin,1
standardskriver,1
stardata-common,1
stardict,1
stardict-gtk,9
stardict-common,10
stardict-plugin,1
stardict-plugin-cal,1
stardict-plugin-espeak,1
stardict-plugin-festival,1
stardict-plugin-fortune,1
stardict-plugin-info,1
stardict-plugin-spell,1
stardict-tools,1
stardict-czech,1
stardict-xmlittre,1
python3-stardicter,1
starfighter,1
starfighter-data,2
starlink-array-java,11
starlink-util-java,19
starlink-array-java-doc,1
starlink-cdf-java,1
starlink-table-java,15
starlink-connect-java,16
starlink-pal-java,16
starlink-cdf-java-doc,1
starlink-connect-java-doc,1
starlink-datanode-java,4
starlink-fits-java,10
starlink-votable-java,9
starlink-datanode-java-doc,1
starlink-dpac-java,7
starlink-dpac-java-doc,1
starlink-ecsv-java,1
starlink-ecsv-java-doc,1
starlink-fits-java-doc,1
starlink-pal-java-doc,1
starlink-registry-java,8
starlink-registry-java-doc,1
starlink-table-java-doc,1
starlink-task-java,7
starlink-task-java-doc,1
starlink-tfcat-java,7
starlink-tfcat-java-doc,1
starlink-tjoin-java,7
starlink-tjoin-java-doc,1
starlink-topcat-java,3
starlink-ttools-java,6
starlink-vo-java,7
starlink-topcat-java-doc,1
topcat,1
topcat-doc,1
jython-stilts,1
starlink-ttools-java-doc,1
stilts,1
stilts-doc,1
starlink-util-java-doc,1
starlink-vo-java-doc,1
starlink-votable-java-doc,1
libstarlink-ast-dev,1
libstarlink-ast-grf3d9,2
libstarlink-pal-dev,2
libstarlink-ast-doc,1
libstarlink-pal-doc,1
starplot,1
libsocl-1.3-0,2
libstarpu-1.3-9,8
libstarpu-dev,1
libstarpufft-1.3-2,2
libstarpumpi-1.3-3,3
libstarpurm-1.3-2,3
starpu-examples,1
starpu-tools,1
starvoyager,1
starvoyager-data,2
statcvs,2
staticsite,1
statnews,1
statserial,1
python-statsmodels-doc,1
statsvn,1
libsvnkit-java,3
libtrilead-ssh2-java,4
stax,1
golang-github-bgp-stayrtr-dev,1
stayrtr,1
stda,1
python3-stdeb,1
stdsyslog,1
ste-plugins,1
stealth,1
stealth-doc,1
steam-devices,1
steam-libs,1
steghide-doc,1
stegosuite,1
stella,1
stellarium,1
stellarium-data,2
libstellarsolver-dev,1
stenc,1
libstencil-clojure,1
stenographer,1
stenographer-common,3
stenographer-client,1
libsteptalk-dev,1
python-stevedore-doc,1
stex,1
libstfl-dev,1
libstfl-perl,1
libstfl-ruby,3
libstfl-ruby1.8,1
libstfl-ruby1.9.1,1
stgit,2
stgit-contrib,1
stiff,1
python3-stfio,1
stimfit,2
stimfit-dbg,1
libstk-dev,1
stk-doc,1
stl-manual,1
stlcmd,1
libstlink-dev,1
libstlink1,4
stlink-gui,1
stlink-tools,2
stm32flash,1
stockfish,1
stoken,1
python3-stomper,1
stompserver,1
stone,1
stopmotion,1
libstopt-dev,1
libstopt5,3
python3-stopt,1
stopt-doc,1
stopt-examples,1
stopwatch,1
storebackup,1
python3-storm,1
progvis,2
storm-lang,10
storm-lang-ui,4
storm-lang-layout,5
storm-lang-sql,3
storm-lang-crypto,3
progvis-examples,1
storm-lang-graphics,1
storm-lang-presentation,1
storm-lang-sound,1
stormbaancoureur,1
stormbaancoureur-data,2
libstorm-dev,1
storymaps,1
stow,1
python-straight.plugin-doc,1
strawberry,1
strcase-dev,1
libstream-java,1
streamdeck-ui,1
libstreamex-java,1
python3-streamlink,2
python3-streamlink-doc,1
streamlink,1
streamtuner2,1
stress,1
stress-ng,1
stressant,2
stressant-doc,1
stressant-meta,1
stressapptest,1
stretchplayer,2
stretchplayer-dbg,1
libstring-template-maven-plugin-java,1
libmodpbase64-0,2
libmodpbase64-dev,1
stringtie,1
strip-nondeterminism,1
charon-cmd,1
charon-systemd,1
strongswan-swanctl,2
libcharon-extauth-plugins,1
libcharon-extra-plugins,2
libstrongswan-extra-plugins,1
libstrongswan-standard-plugins,1
strongswan-pki,1
structure-synth,2
structure-synth-dbg,1
python3-stsci.tools,1
stterm,1
stumpwm,1
stun-client,1
stun-server,1
stx2any,1
libstylebook-java,1
stymulator,1
subdownloader,1
libsublib-cil,1
sublime-music,1
python3-subliminal,2
subliminal,1
sublist3r,1
subnetcalc,1
subread,1
subread-data,1
subtitlecomposer,1
libsubtitleeditor-dev,1
libsubtitleeditor0,3
subtitleeditor,1
subtle,1
libcppunit-subunit-dev,1
libcppunit-subunit0,2
subuser,1
libapache2-mod-svn,1
libsvn-dev,1
libsvn-doc,1
libsvn-java,2
python3-subversion,1
ruby-svn,1
suck,1
sudo-ldap,1
sudoku,1
sudoku-solver,1
gnome-icon-theme-suede,1
python3-jarabe,4
python3-sugar3,16
gir1.2-sugarext-1.0,18
libsugarext0,19
sucrose,1
sugar-session,2
sugar-themes,3
sugar-icon-theme,4
python3-carquinyol,2
sugar-chat-activity,2
sugar-browse-activity,2
sugar-read-activity,2
sugar-calculate-activity,2
sugar-log-activity,2
sugar-write-activity,2
sugar-terminal-activity,2
sugar-pippy-activity,2
sugar-imageviewer-activity,2
sugar-jukebox-activity,2
gtk2-engines-sugar,1
sugar-memorize-activity,1
libsugarext-data,1
libsugarext-dev,1
sugarjar,1
sugarplum,1
elpa-suggest,1
libsuil-dev,1
suitename,1
libsuitesparse-doc,1
mongoose,1
libgraphblas-dev,1
libgraphblas-doc,1
sumaclust,1
libsuma1,4
libsuma-dev,1
sumatra,1
sumo,1
sumo-doc,1
sumo-tools,1
sunclock,1
sunclock-maps,2
libsundials-fortran-dev,1
libsunflow-java,3
libsunflow-java-doc,1
sunflow,1
libsunpinyin-dev,1
python3-sunpinyin,1
sunpinyin-utils,1
python3-sunpy,1
python3-sunpy-sphinx-theme,1
sunxi-tools,1
sup,1
sup-mail,1
ruby-xapian,2
super,1
libsuper-csv-java-doc,1
elpa-super-save,1
supercat,1
supercollider,1
supercollider-ide,2
supercollider-language,9
supercollider-common,10
supercollider-dev,1
supercollider-emacs,1
supercollider-gedit,1
supercollider-supernova,1
supercollider-vim,1
ladspalist,1
sc3-plugins,1
sc3-plugins-language,2
superkb,1
libsuperlu-doc,1
python-superqt-doc,1
python3-superqt,1
supertransball2,1
supertransball2-data,2
supertux,1
supertux-data,2
supertuxkart,1
supertuxkart-data,2
supervisor,1
supervisor-doc,1
supysonic,1
surankco,1
surf,2
surf-alggeo,1
surf-alggeo-nox,2
surf-alggeo-doc,1
surf-display,1
surfraw,2
surfraw-extra,1
libsurgescript-dev,1
libsurgescript0.5.4.4,3
surgescript,1
suricata,1
suricata-update,1
surpyvor,1
survivor,2
survex,2
survex-aven,1
svgpart,1
libsvgpp-dev,1
libsvgpp-doc,1
svgtune,1
python-svgwrite-doc,1
svim,1
svn-all-fast-export,1
svn-buildpackage,1
unp,2
svn-load,1
svn2cl,1
svn2git,1
libsvnclientadapter-java,1
libsvnclientadapter-java-doc,1
libsvnkit-java-doc,1
svnkit,1
libsvtav1-dev,3
libsvtav1dec-dev,1
libsvtav1dec0,3
libsvtav1enc-dev,1
svt-av1,1
svtools,1
svtplay-dl,1
libasyncaudio-dev,1
libasyncaudio1.6,9
libasynccore1.6,15
libasynccore-dev,1
libasynccpp-dev,1
libasynccpp1.6,6
libasyncqt-dev,1
libasyncqt1.6,3
libecholib-dev,1
libecholib1.3,4
qtel,1
qtel-icons,2
remotetrx,1
svxlink-gpio,3
svxlink-calibration-tools,1
svxlink-server,1
svxreflector,1
libswagger-core-java,1
python-swagger-spec-validator-doc,1
python3-swagger-spec-validator,1
libswami-dev,1
libswami1,4
libswamigui1,3
swami,1
swapspace,1
swarm,1
swatch,1
swath,1
swath-data,2
grimshot,1
sway,3
swaybg,4
sway-backgrounds,1
sway-notification-center,1
swayidle,2
swayimg,1
swaykbdd,1
swaylock,2
swe-basic-data,4
swe-data,1
swe-standard-data,3
swe-extra-data,2
swe-sat-data,1
sweed,1
sweep,2
sweep-dev,1
sweethome3d,1
sweethome3d-furniture,1
sweethome3d-furniture-editor,1
sweethome3d-textures-editor,1
swh-lv2,1
swi-prolog-bdb,2
swi-prolog-full,1
swi-prolog-java,2
swi-prolog-odbc,2
swi-prolog-test,1
swift-account,1
swift-container,1
swift-doc,1
swift-drive-audit,1
swift-object,1
swift-object-expirer,1
swift-proxy,1
swift-bench,1
python3-swiftsc,1
swig-doc,1
swig4.0-doc,2
swig-examples,1
swig4.0-examples,2
libswing-layout-java-doc,1
swirc,1
swish-e-dev,1
swisswatch,1
switchconf,1
switcheroo-control,1
switchsh,1
diatheke,1
libsword-dev,1
libsword-utils,1
python3-sword,1
sword-comm-mhcc,1
sword-comm-scofield,1
sword-comm-tdavid,1
sword-dict-naves,1
sword-dict-strongs-greek,1
sword-dict-strongs-hebrew,1
sword-text-kjv,1
sword-text-sparv,1
sword-text-web,1
libpaperclips-java-doc,1
libswt-glx-gtk-4-jni,1
libswtchart-java-doc,1
swtpm-dev,1
swtpm-tools,1
swugenerator,1
libswupdate-dev,1
libswupdate0.1,3
lua-swupdate,1
swupdate,1
swupdate-doc,1
swupdate-www,1
sxid,1
elpa-sxiv,1
sxmo-utils,1
wob,2
wvkbd,2
wayout,2
wtype,3
vvmd,2
libsylfilter0,2
sylfilter,1
python3-syllabipy,1
sylph-searcher,1
unidic-mecab,2
sylpheed,3
sylpheed-i18n,1
sylpheed-plugins,1
sylpheed-doc,1
php-symfony,1
php-symfony-asset,2
php-symfony-browser-kit,2
php-symfony-dom-crawler,3
php-symfony-debug-bundle,2
php-symfony-doctrine-bridge,2
php-symfony-dotenv,2
php-symfony-form,2
php-symfony-options-resolver,5
php-symfony-property-access,7
php-symfony-property-info,8
php-symfony-inflector,2
php-symfony-ldap,2
php-symfony-lock,3
php-symfony-mailer,13
php-symfony-messenger,7
php-symfony-amqp-messenger,7
php-symfony-doctrine-messenger,7
php-symfony-redis-messenger,7
php-symfony-monolog-bridge,2
php-symfony-notifier,46
php-symfony-proxy-manager-bridge,2
php-friendsofphp-proxy-manager-lts,2
php-symfony-rate-limiter,2
php-symfony-security-bundle,2
php-symfony-security-csrf,3
php-symfony-security-guard,3
php-symfony-security-http,4
php-symfony-semaphore,2
php-symfony-serializer,3
php-symfony-stopwatch,2
php-symfony-templating,2
php-symfony-uid,2
php-symfony-validator,2
php-symfony-web-profiler-bundle,2
php-symfony-workflow,2
php-symfony-yaml,2
php-symfony-all-my-sms-notifier,1
php-symfony-amazon-mailer,1
php-symfony-amazon-sns-notifier,1
php-symfony-amazon-sqs-messenger,1
php-symfony-beanstalkd-messenger,1
php-symfony-clickatell-notifier,1
php-symfony-crowdin-translation-provider,1
php-symfony-discord-notifier,1
php-symfony-esendex-notifier,1
php-symfony-expo-notifier,1
php-symfony-fake-chat-notifier,1
php-symfony-fake-sms-notifier,1
php-symfony-firebase-notifier,1
php-symfony-free-mobile-notifier,1
php-symfony-gateway-api-notifier,1
php-symfony-gitter-notifier,1
php-symfony-google-chat-notifier,1
php-symfony-google-mailer,1
php-symfony-infobip-notifier,1
php-symfony-iqsms-notifier,1
php-symfony-light-sms-notifier,1
php-symfony-linked-in-notifier,1
php-symfony-loco-translation-provider,1
php-symfony-lokalise-translation-provider,1
php-symfony-mailchimp-mailer,1
php-symfony-mailgun-mailer,1
php-symfony-mailjet-mailer,1
php-symfony-mailjet-notifier,1
php-symfony-mattermost-notifier,1
php-symfony-mercure-notifier,1
php-symfony-message-bird-notifier,1
php-symfony-message-media-notifier,1
php-symfony-microsoft-teams-notifier,1
php-symfony-mobyt-notifier,1
php-symfony-nexmo-notifier,1
php-symfony-octopush-notifier,1
php-symfony-oh-my-smtp-mailer,1
php-symfony-one-signal-notifier,1
php-symfony-ovh-cloud-notifier,1
php-symfony-phpunit-bridge,1
php-symfony-postmark-mailer,1
php-symfony-rocket-chat-notifier,1
php-symfony-runtime,1
php-symfony-sendgrid-mailer,1
