name,refcount
librust-semver-1+default-dev <!nocheck>,3
librust-semver-1+serde-dev <!nocheck>,1
librust-serde-1+default-dev (>= 1.0.107-~~) <!nocheck>,1
librust-serde-1+derive-dev (>= 1.0.107-~~) <!nocheck>,1
librust-serde-json-1+default-dev (>= 1.0.59-~~) <!nocheck>,1
librust-serde-json-1+unbounded-depth-dev (>= 1.0.59-~~) <!nocheck>,1
rust-cargo-outdated,1
librust-git2-curl+default-dev,1
librust-tabwriter-1+default-dev,1
librust-tempfile-3+default-dev,9
rust-cargo-platform,1
librust-serde-1+default-dev (>= 1.0.82-~~) <!nocheck>,1
librust-serde-1+derive-dev (>= 1.0.82-~~) <!nocheck>,1
rust-cargo-util,1
librust-anyhow-1+default-dev (>= 1.0.34-~~) <!nocheck>,2
librust-core-foundation-0.9+default-dev <!nocheck>,3
librust-core-foundation-0.9+mac-os-10-7-support-dev <!nocheck>,1
librust-crypto-hash-0.3+default-dev (>= 0.3.1-~~) <!nocheck>,1
librust-hex-0.4+default-dev (>= 0.4.2-~~) <!nocheck>,1
librust-jobserver-0.1+default-dev (>= 0.1.21-~~) <!nocheck>,1
librust-libc-0.2+default-dev (>= 0.2.88-~~) <!nocheck>,1
librust-miow-0.3+default-dev (>= 0.3.6-~~) <!nocheck>,1
librust-same-file-1+default-dev (>= 1.0.6-~~) <!nocheck>,1
librust-tempfile-3+default-dev (>= 3.1.0-~~) <!nocheck>,2
librust-walkdir-2+default-dev (>= 2.3.1-~~) <!nocheck>,5
librust-winapi-0.3+consoleapi-dev (>= 0.3.9-~~) <!nocheck>,1
librust-winapi-0.3+minwindef-dev (>= 0.3.9-~~) <!nocheck>,3
rust-cascade,1
rust-cassowary,1
rust-cast,1
rust-castaway,1
librust-rustversion-1+default-dev <!nocheck>,5
rust-cbindgen,1
librust-heck-0.4+default-dev,1
librust-syn-1+clone-impls-dev,1
librust-syn-1+extra-traits-dev,1
librust-syn-1+full-dev,1
librust-syn-1+parsing-dev,1
librust-syn-1+printing-dev,1
librust-serial-test-dev,1
rust-cc,1
rust-cexpr,1
librust-nom-7+std-dev <!nocheck>,5
rust-cfg-expr,1
librust-smallvec-1+default-dev (>= 1.8-~~) <!nocheck>,1
rust-cfg-if,1
rust-cfg-if-0.1,1
rust-checked-int-cast,1
rust-chrono,1
librust-iana-time-zone-0.1+default-dev (>= 0.1.44-~~) <!nocheck>,1
librust-iana-time-zone-0.1+fallback-dev (>= 0.1.44-~~) <!nocheck>,1
librust-js-sys-0.3+default-dev <!nocheck>,1
librust-num-integer-0.1-dev (>= 0.1.36-~~) <!nocheck>,1
librust-wasm-bindgen-0.2+default-dev <!nocheck>,1
rust-chrono-humanize,1
librust-chrono-0.4+default-dev <!nocheck>,4
rust-chrono-tz,1
librust-chrono-0.4-dev <!nocheck>,1
librust-chrono-tz-build-0.0.2+default-dev <!nocheck>,1
librust-phf-0.10+uncased-dev <!nocheck>,2
rust-chrono-tz-build,1
librust-parse-zoneinfo-0.3+default-dev <!nocheck>,1
librust-phf-codegen-0.10-dev <!nocheck>,1
rust-chunked-transfer,1
rust-ciborium-io,1
rust-ciborium-ll,1
librust-ciborium-io-0.2+default-dev <!nocheck>,1
librust-half-1+default-dev (>= 1.6-~~) <!nocheck>,1
rust-cid,1
librust-multibase-0.8+default-dev <!nocheck>,1
librust-multihash-0.11+default-dev (>= 0.11.2-~~) <!nocheck>,1
librust-unsigned-varint-0.5+default-dev <!nocheck>,2
rust-cid-npm,1
librust-ipfs-unixfs+filetime-dev,1
librust-cid-0.5-dev,1
librust-console-error-panic-hook-dev,1
rust-cipher,1
rust-clang-sys,1
librust-libc-0.2-dev (>= 0.2.39-~~) <!nocheck>,1
libclang-dev <!nocheck>,1
rust-clap,1
librust-bitflags-1+default-dev (>= 1.2-~~) <!nocheck>,6
librust-clap-lex-0.3+default-dev <!nocheck>,2
librust-strsim-0.10+default-dev <!nocheck>,4
librust-termcolor-1+default-dev (>= 1.1.1-~~) <!nocheck>,3
rust-clap-2,1
librust-ansi-term-0.12+default-dev <!nocheck>,3
librust-atty-0.2+default-dev (>= 0.2.2-~~) <!nocheck>,1
librust-textwrap-0.16+default-dev <!nocheck>,1
librust-unicode-width-0.1+default-dev (>= 0.1.4-~~) <!nocheck>,1
librust-vec-map-0.8+default-dev <!nocheck>,1
rust-clap-3,1
librust-indexmap-1+std-dev <!nocheck>,1
librust-once-cell-1+default-dev (>= 1.12.0-~~) <!nocheck>,1
librust-textwrap-dev (<< 0.17-~~) <!nocheck>,1
rust-clap-complete,1
librust-clap-4+std-dev <!nocheck>,1
rust-clap-complete-3,1
librust-clap-3+std-dev (>= 3.1.0-~~) <!nocheck>,2
rust-clap-complete-fig,1
librust-clap-complete-3+default-dev (>= 3.1.0-~~) <!nocheck>,1
rust-clap-derive,1
librust-proc-macro-error-1+default-dev <!nocheck>,11
librust-proc-macro2-1+default-dev (>= 1.0.42-~~) <!nocheck>,1
librust-quote-1+default-dev (>= 1.0.9-~~) <!nocheck>,3
librust-syn-1+default-dev (>= 1.0.74-~~) <!nocheck>,2
librust-syn-1+full-dev (>= 1.0.74-~~) <!nocheck>,2
rust-clap-derive-3,1
librust-proc-macro2-1+default-dev (>= 1.0.28-~~) <!nocheck>,1
rust-clap-lex,1
librust-os-str-bytes-6+raw-os-str-dev <!nocheck>,1
rust-clicolors-control,1
librust-atty-0.2+default-dev (>= 0.2.11-~~) <!nocheck>,2
librust-lazy-static-1+default-dev <!nocheck>,20
rust-clipboard,1
librust-x11-clipboard-0.6+default-dev <!nocheck>,1
rust-clircle,1
librust-serde-1+default-dev (>= 1.0.117-~~) <!nocheck>,1
librust-serde-1+derive-dev (>= 1.0.117-~~) <!nocheck>,1
librust-winapi-0.3+fileapi-dev (>= 0.3.9-~~) <!nocheck>,3
librust-winapi-0.3+handleapi-dev (>= 0.3.9-~~) <!nocheck>,4
librust-winapi-0.3+ntdef-dev (>= 0.3.9-~~) <!nocheck>,1
librust-winapi-0.3+processenv-dev (>= 0.3.9-~~) <!nocheck>,1
librust-winapi-0.3+winbase-dev (>= 0.3.9-~~) <!nocheck>,3
librust-winapi-0.3+winnt-dev (>= 0.3.9-~~) <!nocheck>,3
rust-cloudabi,1
rust-cmake,1
librust-cc-1+default-dev (>= 1.0.41-~~) <!nocheck>,1
rust-codespan-reporting,1
librust-termcolor-1+default-dev <!nocheck>,2
rust-color-quant,1
rust-colored,1
rust-colored-json,1
rust-colorful,1
rust-colorsys,1
rust-combine,1
librust-memchr-2+std-dev (>= 2.3-~~) <!nocheck>,2
librust-memchr-2-dev (>= 2.3-~~) <!nocheck>,2
rust-commoncrypto,1
librust-commoncrypto-sys-0.2+default-dev <!nocheck>,1
rust-commoncrypto-sys,1
rust-compare,1
rust-compiler-builtins,1
rust-concat-string,1
rust-concolor,1
rust-concolor-query,1
rust-concread,1
librust-ahash-0.7+default-dev <!nocheck>,3
librust-crossbeam-epoch-0.9+default-dev (>= 0.9.11-~~) <!nocheck>,1
librust-crossbeam-queue-0.3+default-dev (>= 0.3.6-~~) <!nocheck>,1
librust-crossbeam-utils-0.8+default-dev (>= 0.8.12-~~) <!nocheck>,1
librust-lru-0.7+default-dev <!nocheck>,1
librust-smallvec-1+default-dev (>= 1.4-~~) <!nocheck>,1
librust-sptr-0.3+default-dev <!nocheck>,1
librust-tokio-1+default-dev <!nocheck>,15
librust-tokio-1+sync-dev <!nocheck>,4
librust-tracing-0.1+default-dev <!nocheck>,2
rust-concurrent-queue,1
librust-crossbeam-utils-0.8-dev (>= 0.8.11-~~) <!nocheck>,1
rust-condure,1
librust-arrayvec-0.7+default-dev,2
librust-base64-0.13+default-dev,3
librust-httparse-1+default-dev,1
librust-miniz-oxide-0.6+default-dev,1
librust-mio-0.8+default-dev,1
librust-mio-0.8+net-dev,1
librust-mio-0.8+os-ext-dev,1
librust-mio-0.8+os-poll-dev,1
librust-openssl-0.10+default-dev,1
librust-paste-1+default-dev,2
librust-sha1-0.10+default-dev,1
librust-signal-hook-0.3+default-dev,2
librust-slab-0.4+default-dev,3
librust-socket2-0.4+default-dev,1
librust-time-0.3+default-dev,2
librust-time-0.3+formatting-dev,1
librust-time-0.3+local-offset-dev,1
librust-time-0.3+macros-dev,1
librust-zmq-0.9+default-dev,1
rust-config,1
librust-nom-7+default-dev <!nocheck>,7
librust-rust-ini-0.18+default-dev <!nocheck>,1
librust-serde-1+default-dev (>= 1.0.8-~~) <!nocheck>,1
librust-serde-json-1+default-dev (>= 1.0.2-~~) <!nocheck>,1
librust-toml-0.5+default-dev <!nocheck>,7
librust-yaml-rust-0.4+default-dev <!nocheck>,1
rust-config-file,1
rust-configparser,1
rust-console,1
librust-encode-unicode-0.3+default-dev <!nocheck>,2
librust-lazy-static-1+default-dev (>= 1.4.0-~~) <!nocheck>,15
librust-libc-0.2+default-dev (>= 0.2.30-~~) <!nocheck>,1
librust-terminal-size-0.2+default-dev <!nocheck>,1
librust-winapi-0.3+winuser-dev <!nocheck>,3
rust-console-error-panic-hook,1
librust-wasm-bindgen-0.2+default-dev (>= 0.2.37-~~) <!nocheck>,1
rust-const-cstr,1
rust-const-fn,1
rust-const-fn-assert,1
rust-const-format,1
librust-const-format-proc-macros-0.2.29+default-dev <!nocheck>,1
rust-const-format-proc-macros,1
librust-proc-macro2-1+default-dev (>= 1.0.19-~~) <!nocheck>,1
rust-const-random,1
librust-const-random-macro-0.1+default-dev (>= 0.1.13-~~) <!nocheck>,1
librust-proc-macro-hack-0.5+default-dev <!nocheck>,8
rust-const-random-macro,1
librust-proc-macro-hack-0.5+default-dev (>= 0.5.13-~~) <!nocheck>,1
librust-tiny-keccak-2+default-dev (>= 2.0.2-~~) <!nocheck>,1
librust-tiny-keccak-2+sha3-dev (>= 2.0.2-~~) <!nocheck>,1
rust-constant-time-eq,1
rust-content-inspector,1
rust-conv,1
librust-macro-attr-0.2+default-dev <!nocheck>,1
rust-cookie,1
librust-time-0.3+formatting-dev <!nocheck>,5
librust-time-0.3+macros-dev <!nocheck>,3
librust-time-0.3+parsing-dev <!nocheck>,2
librust-time-0.3+std-dev <!nocheck>,1
rust-cookie-factory,1
rust-cookie-store,1
librust-cookie-0.16+default-dev <!nocheck>,1
librust-cookie-0.16+percent-encode-dev <!nocheck>,1
librust-idna-0.3+default-dev <!nocheck>,5
librust-log-0.4+default-dev (>= 0.4.14-~~) <!nocheck>,4
librust-publicsuffix-2+default-dev (>= 2.1.1-~~) <!nocheck>,1
librust-serde-1+default-dev (>= 1.0.136-~~) <!nocheck>,3
librust-serde-1+derive-dev (>= 1.0.136-~~) <!nocheck>,1
librust-serde-json-1+default-dev (>= 1.0.79-~~) <!nocheck>,2
librust-time-0.3+default-dev (>= 0.3.7-~~) <!nocheck>,3
rust-copyless,1
rust-copypasta,1
librust-smithay-clipboard-0.6+default-dev <!nocheck>,1
librust-x11-clipboard-0.6+default-dev (>= 0.6.1-~~) <!nocheck>,1
rust-core-foundation,1
librust-core-foundation-sys-0.8+default-dev <!nocheck>,3
rust-core-foundation-sys,1
rust-core-graphics,1
librust-core-graphics-types-0.1+default-dev <!nocheck>,1
librust-foreign-types-0.3+default-dev <!nocheck>,2
rust-core-graphics-types,1
rust-coreutils,1
librust-clap-complete-dev,1
librust-half-1.6+default-dev,1
librust-same-file-1.0.6+default-dev,1
librust-quick-error-dev,1
librust-unix-socket-dev,1
librust-filetime-dev,1
librust-number-prefix-dev,1
librust-rust-ini-dev,1
librust-failure-dev,1
librust-failure-derive-dev,1
librust-glob-dev,2
librust-onig-dev,1
librust-blake2-rfc-dev,1
librust-digest-dev,1
librust-hex-dev,1
librust-md5-dev,1
librust-sha1-dev,1
librust-sha3-dev,1
librust-term-grid-dev,1
librust-termsize-dev,1
librust-fs-extra-dev,1
librust-bit-set-dev,1
librust-dunce-dev,1
librust-data-encoding-dev,1
librust-platform-info-dev,1
librust-num-traits-dev,1
librust-rand-pcg-dev,1
librust-lazy-static-dev,1
librust-byteorder-dev,1
librust-hostname-dev,1
librust-cpp-build-dev,1
librust-fnv-dev,1
librust-wild-dev,1
librust-cpp-dev,1
librust-selinux-dev,1
librust-conv-dev,1
librust-pretty-assertions-dev,1
librust-unindent-dev,1
librust-rlimit-dev,1
librust-data-encoding-macro-dev,1
librust-dns-lookup-dev,1
librust-os-display-dev,1
librust-z85-dev,1
librust-fts-sys-dev,1
librust-exacl-dev,1
librust-byte-unit-dev,1
librust-gcd-dev,1
librust-quickcheck-dev,1
librust-crossterm-dev,1
librust-bigdecimal-dev,1
librust-binary-heap-plus-dev,1
librust-ouroboros-dev,1
librust-memmap2-dev,1
librust-retain-mut-dev,1
librust-strum-dev,1
librust-utf-8-dev,1
librust-phf-dev,1
librust-phf-codegen-dev,1
librust-blake2b-simd-dev,1
librust-hex-literal-dev,1
librust-lscolors-0.13-dev,1
librust-blake3-dev,1
librust-file-diff-dev,1
librust-ctrlc-dev,1
librust-bstr-dev,1
librust-md-5-dev,1
librust-bytecount-dev,1
librust-regex-automata-dev,1
librust-notify-dev,1
librust-procfs-dev,1
librust-terminal-size-dev,1
librust-indicatif-dev,1
rust-counted-array,1
rust-cpal,1
librust-alsa-sys-0.2+default-dev <!nocheck>,1
librust-failure-0.1+default-dev (>= 0.1.5-~~) <!nocheck>,1
librust-lazy-static-1+default-dev (>= 1.3-~~) <!nocheck>,2
librust-num-traits-0.2+default-dev (>= 0.2.6-~~) <!nocheck>,1
rust-cpp,1
librust-cpp-macros-0.5.6+default-dev <!nocheck>,1
rust-cpp-build,1
librust-cc-1+default-dev (>= 1.0.38-~~) <!nocheck>,1
librust-cpp-common-0.5.6+default-dev <!nocheck>,2
librust-regex-1+default-dev <!nocheck>,16
librust-syn-1+visit-dev <!nocheck>,4
rust-cpp-common,1
rust-cpp-demangle,1
rust-cpp-macros,1
librust-aho-corasick-0.7+default-dev <!nocheck>,1
librust-byteorder-1+default-dev <!nocheck>,14
rust-cpp-syn,1
librust-cpp-synom-0.12+default-dev <!nocheck>,2
rust-cpp-synmap,1
librust-cpp-syn-0.12+default-dev <!nocheck>,1
librust-cpp-syn-0.12+fold-dev <!nocheck>,1
librust-cpp-syn-0.12+full-dev <!nocheck>,1
rust-cpp-synom,1
rust-cpufeatures,1
librust-libc-0.2+default-dev (>= 0.2.95-~~) <!nocheck>,2
rust-cpuid-bool,1
rust-crates-io,1
librust-curl-0.4+default-dev <!nocheck>,1
rust-crc,1
librust-build-const-0.2+default-dev <!nocheck>,1
rust-crc32fast,1
rust-crdts,1
librust-derive-more-0.99+default-dev <!nocheck>,2
librust-num-0.4+default-dev <!nocheck>,4
librust-num-0.4+serde-dev <!nocheck>,1
librust-quickcheck-1+default-dev <!nocheck>,1
librust-quickcheck-macros-1+default-dev <!nocheck>,1
librust-serde-1.0+default-dev <!nocheck>,2
librust-serde-1.0+derive-dev <!nocheck>,1
librust-tiny-keccak-2+default-dev <!nocheck>,2
librust-tiny-keccak-2+sha3-dev <!nocheck>,2
rust-criterion,1
librust-approx-0.5+default-dev <!nocheck>,2
librust-cast-0.3+default-dev <!nocheck>,3
librust-clap-2-dev (>= 2.33) <!nocheck>,2
librust-criterion-plot-0.4+default-dev (>= 0.4.4) <!nocheck>,2
librust-csv-1+default-dev (>= 1.1) <!nocheck>,2
librust-futures-0.3+executor-dev <!nocheck>,3
librust-itertools-num-0.1+default-dev <!nocheck>,2
librust-lazy-static-1+default-dev (>= 1.4) <!nocheck>,2
librust-num-complex-0.4+std-dev <!nocheck>,3
librust-oorandom-11+default-dev (>= 11.1) <!nocheck>,2
librust-plotters-0.3+area-series-dev <!nocheck>,2
librust-plotters-0.3+line-series-dev <!nocheck>,2
librust-plotters-0.3+svg-backend-dev <!nocheck>,2
librust-quickcheck-1-dev <!nocheck>,2
librust-rayon-1+default-dev (>= 1.3) <!nocheck>,2
librust-regex-1+std-dev (>= 1.3) <!nocheck>,2
librust-serde-cbor-0.11+default-dev <!nocheck>,2
librust-serde-derive-1+default-dev <!nocheck>,10
librust-tempfile-3+default-dev (>= 3.2.0) <!nocheck>,2
librust-tinytemplate-1+default-dev (>= 1.1) <!nocheck>,2
librust-walkdir-2+default-dev (>= 2.3) <!nocheck>,2
rust-criterion-0.3,1
rust-criterion-plot,1
rust-crossbeam,1
librust-crossbeam-channel-0.5+std-dev <!nocheck>,1
librust-crossbeam-deque-0.8+std-dev <!nocheck>,1
librust-crossbeam-epoch-0.9+alloc-dev (>= 0.9.5-~~) <!nocheck>,1
librust-crossbeam-epoch-0.9+std-dev (>= 0.9.5-~~) <!nocheck>,1
librust-crossbeam-queue-0.3+alloc-dev (>= 0.3.2-~~) <!nocheck>,1
librust-crossbeam-queue-0.3+std-dev (>= 0.3.2-~~) <!nocheck>,1
librust-crossbeam-utils-0.8+std-dev (>= 0.8.5-~~) <!nocheck>,3
librust-crossbeam-utils-0.8-dev (>= 0.8.5-~~) <!nocheck>,3
rust-crossbeam-0.3,1
rust-crossbeam-channel,1
librust-crossbeam-utils-0.8+std-dev <!nocheck>,2
rust-crossbeam-deque,1
librust-crossbeam-epoch-0.9+std-dev <!nocheck>,1
rust-crossbeam-epoch,1
librust-memoffset-0.6+default-dev <!nocheck>,2
librust-scopeguard-1-dev (>= 1.1-~~) <!nocheck>,1
rust-crossbeam-queue,1
rust-crossbeam-utils,1
rust-crossfont,1
librust-foreign-types-0.5+default-dev <!nocheck>,1
librust-freetype-rs-0.26+default-dev <!nocheck>,1
librust-servo-fontconfig-0.5+default-dev (>= 0.5.1-~~) <!nocheck>,1
rust-crossterm,1
librust-bitflags-1+default-dev (>= 1.3-~~) <!nocheck>,6
librust-mio-0.8+default-dev <!nocheck>,4
librust-mio-0.8+os-poll-dev <!nocheck>,2
librust-signal-hook-0.3+default-dev (>= 0.3.13-~~) <!nocheck>,1
librust-signal-hook-mio-0.2+default-dev (>= 0.2.3-~~) <!nocheck>,1
librust-signal-hook-mio-0.2+support-v0-8-dev (>= 0.2.3-~~) <!nocheck>,1
rust-crossterm-winapi,1
librust-winapi-0.3+consoleapi-dev (>= 0.3.8-~~) <!nocheck>,1
librust-winapi-0.3+default-dev (>= 0.3.8-~~) <!nocheck>,5
librust-winapi-0.3+handleapi-dev (>= 0.3.8-~~) <!nocheck>,3
librust-winapi-0.3+impl-default-dev (>= 0.3.8-~~) <!nocheck>,2
librust-winapi-0.3+processenv-dev (>= 0.3.8-~~) <!nocheck>,2
librust-winapi-0.3+synchapi-dev (>= 0.3.8-~~) <!nocheck>,2
librust-winapi-0.3+winbase-dev (>= 0.3.8-~~) <!nocheck>,3
rust-crunchy,1
rust-crypto-common,1
librust-generic-array-0.14+default-dev (>= 0.14.4-~~) <!nocheck>,1
librust-generic-array-0.14+more-lengths-dev (>= 0.14.4-~~) <!nocheck>,1
librust-typenum-1+default-dev (>= 1.14-~~) <!nocheck>,1
rust-crypto-hash,1
librust-commoncrypto-0.2+default-dev <!nocheck>,1
librust-openssl-0.10+default-dev <!nocheck>,2
librust-winapi-0.3+wincrypt-dev <!nocheck>,3
rust-crypto-mac,1
librust-subtle-2-dev <!nocheck>,3
rust-cryptoki-sys,1
librust-libloading-0.7+default-dev <!nocheck>,6
librust-target-lexicon-0.12+default-dev <!nocheck>,2
rust-cssparser,1
librust-cssparser-macros-0.6+default-dev <!nocheck>,1
librust-dtoa-short-0.3+default-dev <!nocheck>,1
librust-itoa-1+default-dev <!nocheck>,6
librust-matches-0.1+default-dev <!nocheck>,2
librust-phf-0.10+default-dev <!nocheck>,5
librust-phf-0.10+macros-dev <!nocheck>,1
librust-smallvec-1+default-dev <!nocheck>,8
librust-syn-1+fold-dev <!nocheck>,4
rust-cssparser-macros,1
rust-cstr-argument,1
librust-cfg-if-0.1+default-dev <!nocheck>,4
librust-memchr-2-dev <!nocheck>,4
rust-csv,1
librust-bstr-0.2+default-dev (>= 0.2.1-~~) <!nocheck>,1
librust-bstr-0.2+serde1-dev (>= 0.2.1-~~) <!nocheck>,1
librust-csv-core-0.1+default-dev (>= 0.1.6-~~) <!nocheck>,1
librust-ryu-1+default-dev <!nocheck>,5
librust-serde-1+default-dev (>= 1.0.55-~~) <!nocheck>,1
rust-csv-core,1
librust-memchr-2+libc-dev <!nocheck>,1
rust-ctor,1
librust-quote-1+default-dev (>= 1.0.20-~~) <!nocheck>,1
librust-syn-1+full-dev (>= 1.0.98-~~) <!nocheck>,2
librust-syn-1+parsing-dev (>= 1.0.98-~~) <!nocheck>,2
librust-syn-1+printing-dev (>= 1.0.98-~~) <!nocheck>,2
librust-syn-1+proc-macro-dev (>= 1.0.98-~~) <!nocheck>,2
rust-ctr,1
librust-block-cipher-trait-0.6+default-dev <!nocheck>,1
rust-ctrlc,1
librust-nix-0+fs-dev <!nocheck>,1
librust-nix-0+signal-dev <!nocheck>,1
rust-cty,1
rust-curl,1
librust-curl-sys-0.4+ssl-dev (>= 0.4.56-~~) <!nocheck>,1
librust-curl-sys-0.4-dev (>= 0.4.56-~~) <!nocheck>,1
librust-libc-0.2+default-dev (>= 0.2.42-~~) <!nocheck>,3
librust-openssl-probe-0.1+default-dev (>= 0.1.2-~~) <!nocheck>,1
librust-openssl-sys-0.9+default-dev (>= 0.9.43-~~) <!nocheck>,1
librust-schannel-0.1+default-dev (>= 0.1.13-~~) <!nocheck>,1
librust-socket2-0.4+default-dev <!nocheck>,7
librust-winapi-0.3+libloaderapi-dev <!nocheck>,4
rust-curl-sys,1
librust-libc-0.2+default-dev (>= 0.2.2-~~) <!nocheck>,1
librust-openssl-sys-0.9+default-dev <!nocheck>,3
librust-pkg-config-0.3+default-dev (>= 0.3.3-~~) <!nocheck>,1
librust-vcpkg-0.2+default-dev <!nocheck>,5
librust-winapi-0.3+winsock2-dev <!nocheck>,4
librust-winapi-0.3+ws2def-dev <!nocheck>,4
rust-cursive,1
librust-crossbeam-channel-0.5+default-dev <!nocheck>,9
librust-crossterm-0.25+default-dev <!nocheck>,2
librust-cursive-core-0.3+default-dev (>= 0.3.5-~~) <!nocheck>,1
librust-signal-hook-0.3+default-dev <!nocheck>,3
librust-unicode-segmentation-1+default-dev <!nocheck>,3
rust-cursive-core,1
librust-enum-map-2+default-dev <!nocheck>,1
librust-enumset-1+default-dev (>= 1.0.4-~~) <!nocheck>,1
librust-num-0.4-dev <!nocheck>,2
librust-owning-ref-0.4+default-dev <!nocheck>,1
librust-time-0.3+default-dev <!nocheck>,5
librust-time-0.3+local-offset-dev <!nocheck>,2
librust-xi-unicode-0.3+default-dev <!nocheck>,1
rust-cxx,1
librust-cc-1+default-dev (>= 1.0.49-~~) <!nocheck>,2
librust-cxxbridge-flags-1.0.87+default-dev <!nocheck>,1
librust-cxxbridge-flags-1.0.87-dev <!nocheck>,1
librust-cxxbridge-macro-1.0.87+default-dev <!nocheck>,1
librust-link-cplusplus-1+default-dev <!nocheck>,1
rust-cxx-build,1
librust-codespan-reporting-0.11+default-dev (>= 0.11.1-~~) <!nocheck>,1
librust-once-cell-1+default-dev (>= 1.9-~~) <!nocheck>,2
librust-proc-macro2-1+span-locations-dev (>= 1.0.39-~~) <!nocheck>,2
librust-quote-1-dev <!nocheck>,5
librust-scratch-1+default-dev <!nocheck>,1
librust-syn-1+clone-impls-dev (>= 1.0.95-~~) <!nocheck>,2
librust-syn-1+full-dev (>= 1.0.95-~~) <!nocheck>,3
librust-syn-1+parsing-dev (>= 1.0.95-~~) <!nocheck>,2
librust-syn-1+printing-dev (>= 1.0.95-~~) <!nocheck>,2
rust-cxx-gen,1
librust-codespan-reporting-0.11+default-dev <!nocheck>,1
rust-cxxbridge-flags,1
rust-cxxbridge-macro,1
librust-proc-macro2-1+default-dev (>= 1.0.39-~~) <!nocheck>,1
librust-quote-1+default-dev (>= 1.0.4-~~) <!nocheck>,1
librust-syn-1+default-dev (>= 1.0.95-~~) <!nocheck>,1
rust-daemonize,1
librust-boxfnonce-0.1+default-dev (>= 0.1.1-~~) <!nocheck>,1
librust-libc-0.2+default-dev (>= 0.2.4-~~) <!nocheck>,2
rust-darling,1
librust-darling-core-0.14.1+default-dev <!nocheck>,2
librust-darling-core-0.14.1+suggestions-dev <!nocheck>,1
librust-darling-macro-0.14.1+default-dev <!nocheck>,1
rust-darling-core,1
librust-fnv-1+default-dev (>= 1.0.7-~~) <!nocheck>,1
librust-ident-case-1+default-dev (>= 1.0.1-~~) <!nocheck>,1
librust-proc-macro2-1+default-dev (>= 1.0.37-~~) <!nocheck>,1
librust-quote-1+default-dev (>= 1.0.18-~~) <!nocheck>,2
librust-syn-1+default-dev (>= 1.0.91-~~) <!nocheck>,2
librust-syn-1+extra-traits-dev (>= 1.0.91-~~) <!nocheck>,1
librust-syn-1+full-dev (>= 1.0.91-~~) <!nocheck>,1
rust-darling-macro,1
rust-dashmap,1
librust-hashbrown-0.12-dev (>= 0.12.3-~~) <!nocheck>,1
librust-lock-api-0.4+default-dev (>= 0.4.8-~~) <!nocheck>,1
librust-once-cell-1+default-dev (>= 1.13.1-~~) <!nocheck>,1
librust-parking-lot-core-0.9+default-dev (>= 0.9.3-~~) <!nocheck>,1
rust-data-encoding,1
rust-data-encoding-macro,1
librust-data-encoding-2-dev (>= 2.3-~~) <!nocheck>,1
librust-data-encoding-macro-internal-0.1+default-dev (>= 0.1.10-~~) <!nocheck>,1
rust-data-encoding-macro-internal,1
librust-data-encoding-2+alloc-dev (>= 2.3-~~) <!nocheck>,1
rust-data-url,1
rust-datetime,1
librust-iso8601-0.4+default-dev <!nocheck>,1
librust-locale-0.2+default-dev <!nocheck>,1
librust-pad-0.1+default-dev <!nocheck>,1
rust-dav1d-sys,1
libdav1d-dev <!nocheck>,1
rust-dbus,1
librust-libdbus-sys-0.2+default-dev (>= 0.2.2-~~) <!nocheck>,1
rust-dbus-0.2,1
rust-dbus-tree,1
librust-dbus-0.9+default-dev <!nocheck>,1
rust-dbus-udisks2,1
librust-dbus-0.9+default-dev (>= 0.9.6-~~) <!nocheck>,1
librust-num-enum-0.5+default-dev (>= 0.5.7-~~) <!nocheck>,1
rust-debcargo,1
librust-chrono-0.4+default-dev,9
librust-git2-0.16+default-dev,1
librust-tar-0.4+default-dev,2
librust-textwrap-0.16+default-dev,1
rust-debugid,1
librust-uuid-1+default-dev <!nocheck>,4
rust-deflate,1
librust-adler32-1+default-dev (>= 1.2.0-~~) <!nocheck>,1
rust-delegate,1
rust-delog,1
rust-der-oid-macro,1
rust-der-parser,1
librust-der-oid-macro-0.5+default-dev <!nocheck>,1
librust-rusticata-macros-4+default-dev <!nocheck>,2
rust-derivative,1
librust-syn-1+default-dev (>= 1.0.3-~~) <!nocheck>,3
librust-syn-1+extra-traits-dev (>= 1.0.3-~~) <!nocheck>,2
librust-syn-1+visit-dev (>= 1.0.3-~~) <!nocheck>,1
rust-derive-arbitrary,1
librust-syn-1+derive-dev <!nocheck>,8
rust-derive-builder,1
librust-darling-0.14+default-dev <!nocheck>,4
librust-derive-builder-core-0.9.0+default-dev <!nocheck>,1
rust-derive-builder-core,1
rust-derive-getters,1
rust-derive-more,1
rust-derive-new,1
rust-deunicode,1
rust-device-tree,1
rust-dfrs,1
librust-colored-2+default-dev,2
librust-strum-0.19+default-dev,1
librust-strum-macros-0.19+default-dev,1
rust-dhcp4r,1
librust-enum-primitive-derive-0.2+default-dev <!nocheck>,1
rust-dialoguer,1
librust-console-0.15+default-dev <!nocheck>,1
librust-zeroize-1+default-dev (>= 1.1.1-~~) <!nocheck>,1
rust-diesel-derives,1
librust-proc-macro-error-1+default-dev (>= 1.0.3-~~) <!nocheck>,3
librust-proc-macro2-1+default-dev (>= 1.0.27-~~) <!nocheck>,1
librust-syn-1+default-dev (>= 1.0.73-~~) <!nocheck>,1
librust-syn-1+derive-dev (>= 1.0.73-~~) <!nocheck>,1
